file;date;organism;folder;pixel_area;plant_area_green;plant_pixel_count_green;plant_area_complete;plant_pixel_count_complete;plant_area_drought;plant_pixel_count_drought;drought_fraction;plant_number
G42 (2),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,0006618421052631579;194,04217763157897;293185;195,48631710526317;295367;42,81456578947369;64690;0,2190156652571208;30
G42 (3),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,0006465295629820052;197,97898971722367;306218;199,48540359897171;308548;40,44107069408741;62551;0,20272696630670106;31
G42 (4),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,0006359039190897598;187,94331099873577;295553;190,30950948166875;299274;41,78206700379266;65705;0,21954797276074767;32
G42 (5),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,000640764331210191;188,94858598726114;294880;189,86680127388533;296313;39,22759235668789;61220;0,20660585259505995;33
G42 (6),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,0006523994811932555;219,2969092088197;336139;220,20243968871594;337527;39,73112840466926;60900;0,18043001004364095;34
G42 (7),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,0006351010101010101;215,18428914141413;338819;216,22140909090908;340452;39,30386111111111;61886;0,1817759919166285;35
UU (1),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,0006671087533156499;183,46558090185678;275016;184,4088726790451;276430;43,34805968169761;64979;0,23506493506493506;36
UU (2),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,0006465295629820052;198,9261555269923;307683;200,19917223650387;309652;36,11255526992288;55856;0,18038313978272383;37
UU (3),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,0006481958762886598;174,29274097938142;268889;175,19243685567008;270277;34,09315850515464;52597;0,19460405435904646;38
UU (4),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,000612667478684531;208,68434591961022;340616;209,9881023142509;342744;38,93134226552984;63544;0,1853978479564923;39
UU (5),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,0006391359593392631;261,3100978398984;408849;262,12116137229987;410118;48,15314231257942;75341;0,18370566519879644;40
UU (6),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,0006558018252933507;225,1170925684485;343270;226,2004771838331;344922;45,02145110821382;68651;0,19903340465380578;41
UU (7),JPG;2023-03-21;Pflanzenname;GFA 21,03,2023 Exp2,1 Original;0,0006788124156545209;229,3320229419703;337843;230,3665330634278;339367;59,40830499325236;87518;0,2578860054159656;42
