file;date;organism;folder;pixel_area;plant_area_green;plant_pixel_count_green;plant_area_complete;plant_pixel_count_complete;plant_area_drought;plant_pixel_count_drought;drought_fraction;plant_number
G42 (4).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006583769633507853;331.276195026178;503171;392.8686767015707;596723;162.39592015706805;246661;0.41335929736242777;32
G42 (5).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006706666666666666;293.92302;438255;360.542352;537588;135.001176;201294;0.3744391615884283;33
G42 (6).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006558018252933507;262.9234119947849;400919;370.5667235984355;565059;138.1872816166884;210715;0.3729079618234556;34
G42 (7).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006515544041450777;284.25754922279793;436276;352.1117279792746;540418;129.28468264248704;198425;0.3671694873227761;35
UU (1).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006507115135834412;409.5571759379043;629399;504.438723156533;775211;170.01530142302718;261276;0.3370385611143289;36
UU (2).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006498708010335918;383.4965581395349;590112;456.820180878553;702940;167.4951007751938;257736;0.36665433749679915;37
UU (3).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006448717948717949;388.92153461538464;603099;439.9921564102564;682294;180.8491358974359;280442;0.41102809052988887;38
UU (4).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006618421052631579;408.4128355263158;617085;483.52595789473685;730576;199.40706973684212;301291;0.41240199513808284;39
UU (5).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006456996148908857;350.135136071887;542257;439.56582413350446;680759;169.55103337612323;262585;0.3857238758503376;40
UU (6).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006697736351531291;403.46293075898797;602387;475.9806617842876;710659;188.8734860186418;281996;0.39680915882300793;41
UU (7).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006490322580645162;413.6840748387097;637386;477.7571883870968;736107;174.56371612903226;268960;0.3653816632636288;42
