file;date;organism;folder;pixel_area;plant_area_green;plant_pixel_count_green;plant_area_complete;plant_pixel_count_complete;plant_area_drought;plant_pixel_count_drought;drought_fraction;plant_number
G21 (6),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006575163398692811;106,98514117647059;162711;108,2541477124183;164641;30,34635163398693;46153;0,28032507091186276;13
G21 (7),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006843537414965987;139,89011700680274;204412;141,72760680272108;207097;30,331926530612247;44322;0,21401565450006518;14
G28 (1),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006966759002770083;112,86776592797784;162009;114,02633795013851;163672;28,050261772853187;40263;0,24599809374847256;15
G28 (2),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006697736351531291;108,88710918774966;162573;109,9111930758988;164102;30,273098535286284;45199;0,2754323530487136;16
G28 (3),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006644649933949802;103,45188375165127;155692;104,45854821664466;157207;27,15269749009247;40864;0,2599375345881545;17
G28 (4),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006679946879150066;111,66867197875166;167170;113,12824037184595;169355;34,70900398406374;51960;0,3068111363703463;18
G28 (5),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006742627345844504;113,57955764075066;168450;114,89369571045576;170399;21,617537533512063;32061;0,18815251263211638;19
G28 (6),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0007034965034965035;131,28651748251747;186620;133,1543006993007;189275;32,15682517482517;45710;0,24150046229031832;20
G28 (7),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006688829787234043;126,6242300531915;189307;127,95129388297873;191291;30,646880319148938;45818;0,23951989377440652;21
G35 (1),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006899862825788752;123,26397942386832;178647;125,39534705075447;181736;28,231478737997257;40916;0,22513976317295417;22
G35 (2),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006724598930481283;119,87740775401069;178267;121,0400909090909;179996;34,37345989304813;51116;0,28398408853530077;23
G35 (3),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006653439153439153;93,9518835978836;141208;95,62655423280424;143725;28,996353174603176;43581;0,3032249086797704;24
G35 (4),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006769851951547779;99,74090578734858;147331;101,24787483176313;149557;21,75356527590848;32133;0,21485453706613533;25
G35 (5),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006601049868766404;94,78381496062993;143589;95,82414041994751;145165;27,967988188976378;42369;0,291867874487652;26
G35 (6),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006995827538247567;107,92673018080669;154273;109,89605563282338;157088;34,25087204450626;48959;0,3116660725198615;27
G35 (7),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006635883905013192;125,44275857519789;189037;127,02674406332453;191424;37,08331002638522;55883;0,2919330909394851;28
G42 (1),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006583769633507853;115,31472513089005;175150;116,5636662303665;177047;31,332159685863875;47590;0,26879868057634415;29
G42 (2),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006724598930481283;109,86851470588235;163383;111,13542914438503;165267;29,27150668449198;43529;0,2633859149134431;30
G42 (3),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006769851951547779;104,31664872139973;154090;105,59276581426649;155975;28,527479138627186;42139;0,27016509055938454;31
G42 (4),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006688829787234043;96,21814760638298;143849;97,97463430851064;146475;35,3584920212766;52862;0,36089435057176994;32
G42 (5),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,000666225165562914;112,21696821192054;168437;113,33422781456954;170114;30,864879470198677;46328;0,27233502239674573;33
G42 (6),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006609724047306176;110,45443758212878;167109;111,64550985545335;168911;25,025737187910646;37862;0,22415354831834516;34
G42 (7),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006724598930481283;107,2439037433155;159480;108,39448262032086;161191;34,68548128342246;51580;0,3199930517212499;35
UU (1),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006778975741239892;105,30596495956874;155342;106,44890026954178;157028;26,72340026954178;39421;0,25104439972488984;36
UU (2),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006635883905013192;111,46227836411609;167969;112,79609102902374;169979;22,32908575197889;33649;0,19795974796886676;37
UU (3),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006769851951547779;92,2960995962315;136334;93,65006998654106;138334;22,064301480484524;32592;0,23560368383766825;38
UU (4),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006532467532467533;108,56895714285714;166199;110,53588311688313;169210;29,31706103896104;44879;0,26522664145145086;39
UU (5),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006697736351531291;129,68492010652463;193625;130,8771171770972;195405;34,562328894806924;51603;0,264082290627159;40
UU (6),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006558018252933507;118,01088265971316;179949;119,3788852672751;182035;28,454585397653194;43389;0,23835526135083912;41
UU (7),JPG;2023-03-17;Pflanzenname;GFA 17,03,2023 Exp 2,1 Original;0,0006473616473616474;104,33527670527671;161170;105,60734234234235;163135;31,54269626769627;48725;0,29867900818340637;42
